handle,author_id,name,party,N_tweets,followers_count,following_count,tweet_count,created_at,congress,NG_score_mean,belief_share,truth_share,belief_share_2010_to_2013,truth_share_2010_to_2013,belief_share_2019_to_2022,truth_share_2019_to_2022,ideology_mean,followers_count_log,following_count_log
LangevinForRI,155654527,LangevinForCongress,Democrat,2375,1275.0,687.0,2588.0,2010-06-14 18:53:01+00:00,116.0,91.1941309255079,0.0639960918417195,0.091353199804592,0.0426356589147286,0.0697674418604651,0.0842105263157894,0.1410526315789473,0.2689205053534009,7.150701457592526,6.532334292222349
RepDavidEPrice,155669457,Rep. David E. Price,Democrat,3402,37151.0,3063.0,7358.0,2010-06-14 19:44:06+00:00,117.0,97.01913875598086,0.0514237144071398,0.2022949426264343,,,0.0515370705244122,0.2002712477396021,0.3032704580370147,10.52274596768403,8.027150106832774
MikeforWI,1558285818,Mike Gallagher,Republican,136,5817.0,0.0,145.0,2013-06-30 15:34:55+00:00,117.0,95.41666666666669,0.1339285714285714,0.1964285714285714,,,0.1339285714285714,0.1964285714285714,0.7539130869564846,8.668539943910762,-inf
RepShimkus,15600527,Archive: Rep. John Shimkus,Republican,3169,28834.0,1066.0,10417.0,2008-07-25 17:01:16+00:00,116.0,90.25,0.0628900624099856,0.0883341334613538,,,,,0.6758090889709458,10.26931052537185,6.97166860472579
KindforCongress,156045092,Ron Kind,Democrat,2459,4754.0,1826.0,2570.0,2010-06-15 21:48:28+00:00,116.0,92.90841584158416,0.0707317073170731,0.1092682926829268,0.069713400464756,0.0975987606506584,0.1061946902654867,0.1946902654867256,0.5047706484142428,8.46674164792014,7.509883061154913
RepAlGreen,156333623,Congressman Al Green,Democrat,2968,81038.0,670.0,3221.0,2010-06-16 17:20:23+00:00,117.0,84.355421686747,0.0356149137451307,0.0979410127991096,0.0205479452054794,0.0684931506849315,0.0423340961098398,0.1361556064073226,0.2605717943256834,11.302673459447249,6.507277712385012
RepMikeRogers,156703580,Mike Rogers,Republican,3293,20467.0,735.0,4794.0,2010-06-17 17:32:16+00:00,117.0,92.84130434782608,0.0911458333333333,0.1348958333333333,,,0.1085714285714285,0.1657142857142857,0.700181804807831,9.926569111979449,6.5998704992128365
marcorubio,15745368,Marco Rubio,Republican,3574,4405178.0,2554.0,16178.0,2008-08-06 03:07:06+00:00,117.0,93.67354596622889,0.0934727503168567,0.211977186311787,,,0.0934727503168567,0.211977186311787,0.8502232966352189,15.29829122516257,7.845416036592485
michaelcburgess,15751083,"Michael Burgess, MD",Republican,3485,33748.0,2435.0,9645.0,2008-08-06 15:25:19+00:00,117.0,88.73452970297029,0.0656309448319594,0.1629676601141407,,,0.0656309448319594,0.1629676601141407,0.7396328143408043,10.426676435285517,7.79770203551669
SpeakerPelosi,15764644,Nancy Pelosi,Democrat,3606,7437530.0,430.0,13230.0,2008-08-07 15:35:02+00:00,117.0,94.06842105263158,0.0368879946344735,0.1535881958417169,,,0.0368879946344735,0.1535881958417169,0.3826515380148945,15.822049362441332,6.063785208687608
tommcclintock,15773898,Tom McClintock,Republican,723,5381.0,33.0,847.0,2008-08-08 03:48:37+00:00,116.0,83.03378378378379,0.0928689883913764,0.1625207296849088,0.0324675324675324,0.0649350649350649,0.136150234741784,0.1924882629107981,0.7657821059379956,8.59062950948942,3.4965075614664802
MikieSherrill,1577754348,Mikie Sherrill,Democrat,2552,50936.0,478.0,2618.0,2013-07-08 14:13:48+00:00,116.0,95.85573122529644,0.0789733464955577,0.1179664363277393,,,0.0718085106382978,0.1303191489361702,0.394821506877535,10.838325221696861,6.169610732491456
CoryBooker,15808765,Cory Booker,Democrat,3293,4932224.0,87302.0,67280.0,2008-08-11 14:41:16+00:00,117.0,94.6796875,0.0936395759717314,0.1625441696113074,,,0.0936395759717314,0.1625441696113074,0.1943105520697496,15.411300559915475,11.37712865107272
MurrayCampaign,158470209,Senator Patty Murray,Democrat,3489,22446.0,404.0,6343.0,2010-06-22 19:55:00+00:00,116.0,94.17694805194805,0.0836419753086419,0.1290123456790123,,,0.0836707152496626,0.1251686909581646,0.1416473017405558,10.018867703576202,6.0014148779611505
larsenrick,158520264,Rick Larsen,Democrat,3190,3473.0,1047.0,3775.0,2010-06-22 22:55:46+00:00,116.0,95.22522522522524,0.0535885167464114,0.1043062200956937,0.0421195652173913,0.0733695652173913,0.0587121212121212,0.1477272727272727,0.3065990570860848,8.152774052744075,6.953684210870537
leezeldin,15874918,Lee Zeldin,Republican,3605,47651.0,1945.0,8098.0,2008-08-16 17:35:57+00:00,116.0,79.48679245283019,0.0818948213568847,0.1188277800080289,,,0.0807086614173228,0.1391076115485564,0.676514611280055,10.771658895221004,7.573017256052546
CapitoforWV,158890005,Capito for WV,Republican,1662,5872.0,465.0,1701.0,2010-06-23 22:59:25+00:00,116.0,91.502688172043,0.0446559297218155,0.0629575402635432,0.0571428571428571,0.0545454545454545,0.0513833992094861,0.1185770750988142,0.7496002539026788,8.677950570294351,6.142037405587356
WestermanAR,1592481150,Bruce Westerman,Republican,2342,2447.0,508.0,2471.0,2013-07-14 04:16:49+00:00,116.0,91.87155963302752,0.0490196078431372,0.0705882352941176,0.0319488817891373,0.0511182108626198,0.1111111111111111,0.0555555555555555,0.8144915242159912,7.802618063442671,6.230481447578482
BarbaraBoxer,15939889,Barbara Boxer,Democrat,3251,125659.0,611.0,5947.0,2008-08-22 01:39:19+00:00,114.0,95.12158647594278,0.1284442560406952,0.1992369648155998,,,0.1353754940711462,0.1966403162055336,0.0619188401926044,11.741327167943417,6.415096959171596
repblumenauer,15954997,Earl Blumenauer,Democrat,3244,77041.0,1328.0,5288.0,2008-08-23 06:38:46+00:00,117.0,96.25186104218362,0.0734225621414914,0.1655831739961759,,,0.0752110514198004,0.1719109746738296,0.1948564297142914,11.252093026657754,7.191429330036379
Booker4Senate,1603426344,Booker for Senate,Democrat,1011,2541.0,326.0,1052.0,2013-07-18 13:31:20+00:00,115.0,95.27777777777776,0.0632603406326034,0.0681265206812652,0.0635451505016722,0.0735785953177257,,,0.1943105520697496,7.840312983320164,5.786897381366708
JeffFlake,16056306,Jeff Flake,Republican,2829,682137.0,230.0,2995.0,2008-08-30 17:00:58+00:00,115.0,95.90458937198068,0.0614158462259728,0.1026722925457102,0.0658823529411764,0.0752941176470588,0.1243781094527363,0.1840796019900497,0.8281788051298223,13.432985796417357,5.438079308923196
gracenapolitano,161411080,Rep.Grace Napolitano,Democrat,3286,41656.0,672.0,4161.0,2010-06-30 19:48:06+00:00,117.0,96.82608695652172,0.0352752538749331,0.1159807589524318,0.0,0.0,0.0440487347703842,0.1377694470477975,0.1934836342435569,10.637200694842734,6.51025834052315
clairecmc,16160352,Claire McCaskill,Democrat,3291,773478.0,253.0,12913.0,2008-09-06 20:20:45+00:00,115.0,96.77102803738318,0.1893793985924504,0.2136916186820217,,,0.1893793985924504,0.2136916186820217,0.4268419133360944,13.558652506444684,5.53338948872752
RepKayGranger,161743731,Rep. Kay Granger,Republican,3014,26235.0,1227.0,3506.0,2010-07-01 17:14:51+00:00,117.0,92.80909090909093,0.0325335502236681,0.1276941846278975,0.0212765957446808,0.072013093289689,0.0425992779783393,0.171841155234657,0.62505464671126,10.174849676120813,7.112327444710911
BobbyScott,161791703,Rep. Bobby Scott,Democrat,3485,45297.0,3155.0,8328.0,2010-07-01 19:57:00+00:00,117.0,94.90609452736318,0.0423497267759562,0.1347905282331511,,,0.0466417910447761,0.1411691542288557,0.235415131222018,10.72099608411258,8.056743774975313
RepCohen,162069635,Steve Cohen,Democrat,3569,86871.0,6848.0,14483.0,2010-07-02 15:10:21+00:00,117.0,94.24691358024693,0.0922703358963982,0.1825171995143666,,,0.0922703358963982,0.1825171995143666,0.1667384390574881,11.372179538641607,8.831711917821577
RepJasonSmith,1623308912,Rep. Jason Smith,Republican,3454,37905.0,944.0,5294.0,2013-07-26 16:13:03+00:00,117.0,84.98,0.0734375,0.15,,,0.0885051268213707,0.1883432271991365,0.7595156789861169,10.542838308490404,6.8501261661455
virginiafoxx,16256269,Virginia Foxx,Republican,3375,31461.0,824.0,5987.0,2008-09-12 13:30:07+00:00,117.0,88.49159663865547,0.0595446584938704,0.1243432574430823,,,0.0935251798561151,0.1640287769784172,0.6139731102286848,10.356503962502515,6.714170529909472
petekingcpg,1630397408,Pete King,Republican,131,432.0,59.0,131.0,2013-07-29 13:44:19+00:00,116.0,84.95833333333333,0.0847457627118644,0.0677966101694915,0.0303030303030303,0.0303030303030303,0.1333333333333333,0.0666666666666666,0.596361044537095,6.068425588244111,4.07753744390572
repcleaver,163570705,Rep. Emanuel Cleaver,Democrat,3548,51071.0,1175.0,10541.0,2010-07-06 19:14:47+00:00,117.0,95.8418103448276,0.0882651335813324,0.2461954683801149,,,0.0882651335813324,0.2461954683801149,0.3296734315600044,10.840972100417284,7.069023426578259
RepEliotEngel,164007407,Eliot Engel,Democrat,3165,53192.0,1025.0,5888.0,2010-07-07 20:34:17+00:00,116.0,95.96827411167511,0.0661925601750547,0.136761487964989,,,0.0763131813676907,0.1486620416253716,0.2852279848388761,10.88166328808229,6.932447891572509
NydiaVelazquez,164369297,Rep. Nydia Velazquez,Democrat,3318,80498.0,6153.0,11430.0,2010-07-08 18:18:20+00:00,117.0,95.46796116504856,0.0651001540832049,0.1756548536209553,,,0.0651001540832049,0.1756548536209553,0.2391527471722695,11.295987618377522,8.724695046740491
jontester,16473577,Jon Tester,Democrat,3175,36376.0,3002.0,3660.0,2008-09-26 19:59:20+00:00,116.0,90.04129464285714,0.0633263743910925,0.1263048016701461,0.0404114621601763,0.0852314474650992,0.027027027027027,0.2432432432432432,0.430292558205078,10.501664495504846,8.007034012193408
TeamCornyn,1648117711,Team Cornyn,Republican,3144,5900.0,1119.0,6129.0,2013-08-05 15:52:50+00:00,115.0,90.59410430839004,0.0533731853116994,0.1221178479931682,,,0.0666097352690008,0.1502988898377455,0.9046701968398336,8.68270762989381,7.020190708311925
SaraJacobsCA,1656913327,Sara Jacobs,Democrat,3272,26137.0,392.0,4050.0,2013-08-09 04:31:02+00:00,117.0,93.68823529411765,0.1367521367521367,0.150997150997151,,,0.126078301260783,0.1579296615792966,0.4697699382521316,10.171107213950854,5.971261839790462
SenatorReid,16789970,Senator Harry Reid,Democrat,3190,401666.0,192.0,4116.0,2008-10-15 19:42:08+00:00,114.0,93.93296089385476,0.0639676113360323,0.1145748987854251,0.0537021969080553,0.1147274206672091,0.1212121212121212,0.1818181818181818,0.2716204820367921,12.903376176486368,5.2574953720277815
RepEBJ,168502762,Rep. Eddie Bernice Johnson,Democrat,3289,38901.0,1545.0,9685.0,2010-07-19 14:25:48+00:00,117.0,93.0752688172043,0.05,0.1383495145631068,,,0.0620155038759689,0.2015503875968992,0.7907159534937432,10.568775236216993,7.3427791893318455
repdavidscott,168673083,Rep. David Scott,Democrat,3221,28656.0,2025.0,3621.0,2010-07-20 14:10:32+00:00,117.0,92.3948717948718,0.0493300852618757,0.1492082825822168,0.032258064516129,0.1105990783410138,0.0523076923076923,0.18,0.7922151732317211,10.263118124300494,7.613324979540639
RichHudson,16874915,Richard Hudson,Republican,1716,,,,,116.0,86.50331125827815,0.0842745438748914,0.10251954821894,0.0794912559618442,0.0937996820349761,0.125,0.1136363636363636,0.8051526007057891,,
mazieforhawaii,169198625,Mazie Hirono,Democrat,1338,7892.0,564.0,1504.0,2010-07-21 19:47:58+00:00,116.0,87.6029411764706,0.0387221684414327,0.1035818005808325,0.0372736954206602,0.1043663471778487,0.0,0.0,0.1214417822424679,8.973604867142505,6.335054251498059
Matsui4Congress,169331127,Matsui for Congress,Democrat,878,1690.0,816.0,920.0,2010-07-22 02:39:58+00:00,116.0,92.09615384615384,0.0600801068090787,0.0841121495327102,0.0,0.0,0.1739130434782608,0.1739130434782608,0.2828235150104436,7.432483807917119,6.704414354964107
LloydDoggettTX,170111219,Rep. Lloyd Doggett,Democrat,2077,4103.0,184.0,2207.0,2010-07-23 23:50:04+00:00,116.0,95.61282051282052,0.0661345496009122,0.1311288483466362,0.0582959641255605,0.1300448430493273,0.0677808727948003,0.1532033426183844,0.3143373737998462,8.319473692442186,5.214935757608986
SenBobCasey,171598736,Senator Bob Casey,Democrat,3655,439267.0,907.0,14764.0,2010-07-27 18:38:20+00:00,117.0,95.23021582733811,0.0542686962276637,0.1614824619457313,,,0.0542686962276637,0.1614824619457313,0.2838881684215827,12.99286270763395,6.810142450115136
timkaine,172858784,Tim Kaine,Democrat,3390,997669.0,772.0,11593.0,2010-07-30 20:00:32+00:00,117.0,94.20307692307692,0.1064220183486238,0.1559633027522936,,,0.1093333333333333,0.176,0.293625924892313,13.813176836954502,6.648984550024776
RussFulcher,172944579,Russ Fulcher,Republican,668,3473.0,655.0,698.0,2010-07-31 00:59:35+00:00,116.0,93.63157894736842,0.0381679389312977,0.1145038167938931,0.0126582278481012,0.0886075949367088,0.0263157894736842,0.1842105263157894,0.619724092253152,8.152774052744075,6.484635235635252
JimHagedornMN,1729773254,Jim Hagedorn,Republican,1966,3562.0,467.0,2016.0,2013-09-04 20:04:14+00:00,116.0,87.1415857605178,0.0483965014577259,0.0460641399416909,0.109090909090909,0.0363636363636363,0.0,0.25,0.7451994108848804,8.178077463849608,6.1463292576688975
DarrenSoto,1730030220,Darren Soto,Democrat,3340,6826.0,2146.0,4088.0,2013-09-04 22:22:37+00:00,116.0,94.46912114014252,0.021066491112574,0.0664911125740618,0.0327868852459016,0.0163934426229508,0.0268199233716475,0.1034482758620689,0.2333992119417001,8.828494129466652,7.671360923190644
SenSchumer,17494010,Chuck Schumer,Democrat,3742,3430510.0,24074.0,22865.0,2008-11-19 20:10:20+00:00,117.0,93.86041666666668,0.0477719791248494,0.120835006021678,,,0.0477719791248494,0.120835006021678,0.203842790881766,15.048219496135799,10.088887698939681
jerrymcnerney,176512266,Jerry McNerney,Democrat,480,1948.0,513.0,561.0,2010-08-09 18:55:49+00:00,116.0,95.9090909090909,0.0586510263929618,0.1202346041055718,0.0579150579150579,0.0965250965250965,0.1,0.15,0.2686160226886283,7.5745584842024805,6.240275845170769
dinatitus,17907578,Dina Titus,Democrat,3048,11651.0,1295.0,8047.0,2008-12-05 20:49:41+00:00,116.0,94.20118343195266,0.0517870167760758,0.1203501094091903,,,0.0648967551622418,0.1106194690265486,0.2899592746346746,9.36314729221994,7.166265974133638
cathymcmorris,17976923,CathyMcMorrisRodgers,Republican,3491,51545.0,4859.0,13101.0,2008-12-08 23:17:15+00:00,117.0,90.26078028747432,0.0902837489251934,0.1934651762682717,,,0.0881147540983606,0.2158469945355191,0.6883415427409123,10.850210491530484,8.488587934405903
AdamKinzinger,18004222,Adam Kinzinger,Republican,2986,495621.0,945.0,4677.0,2008-12-09 22:09:35+00:00,116.0,89.5679012345679,0.1440351841671248,0.1445849367784497,0.0614754098360655,0.0860655737704918,0.2196531791907514,0.2104046242774566,0.6985020024684097,13.113566800720776,6.851184927493743
JudgeCarter,18030431,Judge Carter,Republican,3471,19111.0,912.0,8213.0,2008-12-10 21:00:58+00:00,117.0,93.50341296928327,0.0497942386831275,0.1168724279835391,,,0.0653930933137399,0.1550330639235856,0.6961316998442746,9.858019364488982,6.815639990074331
lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,3565,332511.0,589.0,12379.0,2008-12-11 21:55:19+00:00,117.0,97.98245614035088,0.0589480048367593,0.1741233373639661,,,0.0589480048367593,0.1741233373639661,0.567334184183044,12.714428221237592,6.3784261836515865
ChrisVanHollen,18137749,Senator Chris Van Hollen,Democrat,3449,196402.0,958.0,7017.0,2008-12-15 15:00:29+00:00,117.0,96.5965583173996,0.074283915643689,0.2348127163991186,,,0.0615384615384615,0.2299595141700404,0.1723120651283497,12.187918858150042,6.86484777797086
Jim_Jordan,18166778,Rep. Jim Jordan,Republican,3248,2869585.0,3776.0,8352.0,2008-12-16 17:20:24+00:00,117.0,78.97315436241611,0.093070652173913,0.1501358695652173,,,0.093070652173913,0.1501358695652173,0.7159619192488162,14.869677977977181,8.236420527265391
OrrinHatch,18170310,Orrin G. Hatch Foundation,Republican,2342,64336.0,11128.0,3689.0,2008-12-16 19:36:45+00:00,115.0,90.15254237288136,0.089422585590189,0.1333673990802248,0.0841514726507713,0.1332398316970547,0.1026200873362445,0.1288209606986899,0.8336145832745968,11.071874629137055,9.31721973360328
EspaillatNY,182217410,Adriano Espaillat,Democrat,2970,13044.0,897.0,3914.0,2010-08-24 02:58:47+00:00,117.0,92.24866310160428,0.0398986700443318,0.0563647878404053,0.051051051051051,0.069069069069069,0.1935483870967742,0.1290322580645161,0.1482438663628433,9.47608353690921,6.799055862058796
RepPeteKing,18277655,Pete King,Republican,2926,35818.0,96.0,3287.0,2008-12-21 02:49:32+00:00,116.0,79.01648351648352,0.0323709536307961,0.1036745406824147,0.0323559150657229,0.102123356926188,0.0515097690941385,0.1296625222024866,0.596361044537095,10.486205839326685,4.564348191467836
TeamHeinrich,183062944,Martin Heinrich,Democrat,3365,6085.0,663.0,4760.0,2010-08-26 01:56:16+00:00,115.0,95.04365436543654,0.0842988413903316,0.1334398721534159,,,0.0902934537246049,0.1670428893905192,0.2506298049665312,8.713582005421628,6.4967749901858625
JoeCourtneyCT,183351637,Joe Courtney,Democrat,229,1673.0,1270.0,336.0,2010-08-26 20:01:13+00:00,116.0,97.8125,0.0558375634517766,0.1319796954314721,0.0285714285714285,0.0857142857142857,0.1538461538461538,0.2307692307692307,0.3647574664242742,7.422373700986824,7.146772179452637
EnziforWyo,1848942470,Mike Enzi,Republican,222,210.0,29.0,222.0,2013-09-09 17:46:57+00:00,115.0,84.08888888888889,0.03125,0.0677083333333333,0.0416666666666666,0.0416666666666666,,,0.9095107838348728,5.3471075307174685,3.367295829986474
RepBlaine,1849261916,Blaine Luetkemeyer,Republican,2879,17649.0,328.0,2990.0,2013-09-09 19:53:08+00:00,117.0,87.03801169590643,0.0673329826407154,0.162546028406102,0.08,0.0,0.09375,0.1903409090909091,0.808949996065856,9.778434403532566,5.793013608384144
braun4indiana,1861019372,Mike Braun,Republican,702,14644.0,34.0,719.0,2013-09-13 16:01:50+00:00,116.0,81.1,0.1161048689138576,0.1423220973782771,,,0.125,0.15625,0.9342355265967786,9.591785974240127,3.5263605246161616
JerryMoran,18632666,Senator Jerry Moran,Republican,3395,119100.0,3095.0,7330.0,2009-01-05 14:25:22+00:00,117.0,94.46489361702127,0.0454545454545454,0.1634358288770053,,,0.0433145009416195,0.1596045197740113,0.7923191463347051,11.687718755343392,8.037543185118697
moranforkansas,18632809,Moran for Kansas,Republican,925,2473.0,362.0,1589.0,2009-01-05 14:31:52+00:00,115.0,89.71481481481482,0.0529634300126103,0.0907944514501891,0.0326086956521739,0.0597826086956521,0.0843373493975903,0.1024096385542168,0.7923191463347051,7.813187267521416,5.8916442118257715
dankildee,18674498,Dan Kildee,Democrat,1592,6318.0,1835.0,1613.0,2009-01-06 13:39:10+00:00,116.0,94.47413793103448,0.0550774526678141,0.0920826161790017,0.0359281437125748,0.092814371257485,0.0826446280991735,0.0826446280991735,0.3252770649493898,8.75115798136203,7.51479976048867
SenatorMenendez,18695134,Senator Bob Menendez,Democrat,3581,212303.0,1046.0,17840.0,2009-01-06 21:01:12+00:00,117.0,96.64715536105032,0.0720032180209171,0.165728077232502,,,0.0720032180209171,0.165728077232502,0.2036417758641214,12.26576977853828,6.952728644624869
RepSires,18696134,Albio Sires,Democrat,3073,32502.0,342.0,6555.0,2009-01-06 21:22:37+00:00,117.0,97.54424778761062,0.073170731707317,0.1815331010452961,,,0.073170731707317,0.1815331010452961,0.3173841756707612,10.389056904885955,5.834810737062605
DanSullivan_AK,1869975300,Dan Sullivan,Republican,1121,4955.0,582.0,1139.0,2013-09-16 02:47:59+00:00,116.0,95.54545454545456,0.0514223194748358,0.0951859956236323,0.0227272727272727,0.1136363636363636,0.0797101449275362,0.1376811594202898,0.7462961933854407,8.508152446764088,6.366470447731438
